CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	334133	317416	277363	292083	286053	284648	233371	445453	457046	431226	377343	353801	397974	404127	510759	446934	433110	372891	377253	459727	355936	351649	298678	304482	300421	559124	429016	374045	385669	502976	405050	349820	284795	292046	312256	337132	318104	271404	271883	334581	323690	262435	252007	249162	224244	218741	221591	218409	217488	198058	195324	180096	161621	266445	247419	156664	143507	143446	134158	177915	185248	244814	156557	86236	91324	68062	78790	108073	68678	109671	158897
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	111714	104149	79971	79971	76726	61676	48878	99494	99494	88384	68157	105440	126303	126307	196677	198644	194348	190741	188934	156356	166707	148604	144741	144741	153046	347532	248290	234093	234001	277255	236944	174325	152342	152427	175558	191762	163301	168123	168330	166029	184736	156101	182385	180141	134875	95912	102651	128180	127099	87397	91313	77243	88588	87081	117222	102668	101411	109529	104928	106262	105421	164545	116665	50701	44384	29934	39063	64662	33778	36649	65208
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31626	34532	28932	28932	24282	24282	35601	25861	25861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	212414	206459	185355	196141	202510	217113	168369	339673	351400	336560	281752	210208	232297	238357	303241	239824	230115	174619	180393	294981	177713	195026	145242	151218	138712	200550	164071	132318	144034	215258	159545	153911	125418	132584	128524	136770	146637	98873	99144	160547	131585	100047	62645	62595	81329	84724	78745	55281	55722	80690	73875	61620	40747	146473	68957	46992	33973	23140	18967	61735	70537	72271	31092	27102	38201	28940	30688	32431	32971	71343	82061
Hàng tồn kho###Inventory	2512	381	6998	6998	479	295	9667	800	800	245	20083	29215	29140	29140	4028	544	1250	237	237	328	446	66	424	424	581	363	84	258	258	546	1946	14502	352	352	598	776	661	286	286	1021	394	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản ngắn hạn khác###Other Current Assets	7493	6427	5039	8973	6338	5564	6457	5484	5351	6037	7351	8938	10234	10323	6813	7922	7398	7294	7689	8062	8185	7953	8272	8100	8082	10679	16572	7376	7376	9917	6614	7083	6682	6682	7576	7824	7504	4122	4122	6985	6975	6287	6977	6427	8040	6479	5663	6016	5735	5689	5854	5489	6425	7029	61240	7004	8123	10777	10262	9918	9289	7997	8800	8433	8739	9188	9039	10981	1929	1678	11628
Tài sản dài hạn###Non-current Assets	266609	257427	261572	257603	268479	268417	267748	261873	260773	254111	260544	188434	172456	174338	167389	168119	173041	163862	166185	179854	172754	180675	181819	184715	184791	163599	168301	165339	165339	159103	183017	237638	233029	234577	237890	232569	223391	220013	220041	212081	205953	199673	192375	193016	187368	183289	182138	179261	180132	172587	174585	166441	164739	164508	157806	153751	150176	147014	150665	136398	133470	119765	115290	94905	89292	84086	31234	33257	25445	25640	26439
Các khoản phải thu dài hạn###Long term Account Receivable	250	178	178	139	178	178	217	1455	222	1502	684	1502	684	1502	2102	1284	2102	684	1466	1463	1463	178	1458	2104	2031	2355	487	0	0	0	0	0	0	133	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	314	314	245	4206	2461	2461	245	245	0	0	0	0	0	0	0	82
Tài sản cố định ###Fixed assets	74808	77454	82167	82167	87044	91873	92786	96725	96725	96318	97690	78781	77757	77757	71177	73025	75917	68427	149141	148800	144735	147353	150524	150693	148587	146760	62349	148691	145231	138845	139876	136518	138946	139910	140938	134094	128700	104980	127360	124330	116517	113945	101582	110980	111039	106104	107533	104299	108959	105137	105118	103037	103983	103312	104112	104400	102702	102638	102642	99824	96664	89996	88147	86314	82173	76940	24059	20508	18242	18409	19144
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-98109	-93287	-88543	-89296	-86074	-81288	-76214	-76090	-76090	-71498	-67011	-62745	-58697	-58697	-55075	-51643	-60846	-57648	-63559	-59603	-56999	-53311	-50188	-50188	-47873	-48499	-33132	-43354	-43354	-40618	-38819	-35976	-33837	-32763	-31744	-30024	-29739	-28209	0	-27071	-28386	-27088	-25826	-25826	-24582	-23357	-22124	-20910	-19840	-18845	-19688	-19313	-18178	-18476	-17369	-16249	-15526	-14498	-15970	-14962	-14025	-13124	-12234	-10061	-9342	-8637	-8307	-9526	-7985	0	0
Tài sản cố định thuê tài chính - Giá trị hao mòn lũy kế	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
